Device,Pressure,Temperature,Volumetric Flow,Mass Flow,Set Point,Total,Gas,Date,Time,Elaps. Mill.
A,14.79,23.98,53.66,54.25,100.00,,iButen,02/09/2023,16:33:33.811,473825.4371
A,14.79,23.98,53.55,54.09,100.00,,iButen,02/09/2023,16:33:34.124,474137.1507
A,14.79,23.98,53.95,54.48,100.00,,iButen,02/09/2023,16:33:34.436,474450.3318
A,14.79,23.98,55.23,55.81,100.00,,iButen,02/09/2023,16:33:34.749,474762.8891
A,14.79,23.98,48.70,49.19,100.00,,iButen,02/09/2023,16:33:35.061,475077.1438
A,14.79,23.98,50.01,50.53,100.00,,iButen,02/09/2023,16:33:35.374,475387.4131
A,14.79,23.98,51.88,52.39,100.00,,iButen,02/09/2023,16:33:35.686,475700.5188
A,14.79,23.98,55.08,55.64,100.00,,iButen,02/09/2023,16:33:35.999,476013.1254
A,14.79,23.98,55.08,55.64,100.00,,iButen,02/09/2023,16:33:36.311,476325.7278
A,14.79,23.98,55.99,56.57,100.00,,iButen,02/09/2023,16:33:36.624,476637.2719
A,14.79,23.98,53.25,53.77,100.00,,iButen,02/09/2023,16:33:36.937,476949.5528
A,14.79,23.98,49.18,49.73,100.00,,iButen,02/09/2023,16:33:37.249,477263.2474
A,14.79,23.98,52.47,52.99,100.00,,iButen,02/09/2023,16:33:37.562,477576.4343
A,14.79,23.98,51.39,51.91,100.00,,iButen,02/09/2023,16:33:37.874,477889.0427
A,14.79,23.98,54.02,54.56,100.00,,iButen,02/09/2023,16:33:38.187,478199.5565
A,14.79,23.98,54.02,54.56,100.00,,iButen,02/09/2023,16:33:38.499,478513.4464
A,14.79,23.98,56.00,56.56,100.00,,iButen,02/09/2023,16:33:38.812,478825.9773
A,14.79,23.98,57.26,57.82,100.00,,iButen,02/09/2023,16:33:39.124,479137.4818
A,14.79,23.98,51.78,52.29,100.00,,iButen,02/09/2023,16:33:39.437,479450.9679
A,14.79,23.98,54.29,54.84,100.00,,iButen,02/09/2023,16:33:39.749,479763.5382
A,14.79,23.98,57.27,57.86,100.00,,iButen,02/09/2023,16:33:40.062,480077.9404
A,14.79,23.98,57.27,57.86,100.00,,iButen,02/09/2023,16:33:40.374,480387.4858
A,14.79,23.98,56.41,56.97,100.00,,iButen,02/09/2023,16:33:40.687,480701.0581
A,14.79,23.98,55.75,56.37,100.00,,iButen,02/09/2023,16:33:40.999,481013.6879
A,14.79,23.98,56.16,56.72,100.00,,iButen,02/09/2023,16:33:41.312,481326.2698
A,14.79,23.98,53.79,54.34,100.00,,iButen,02/09/2023,16:33:41.624,481637.3401
A,14.79,23.98,57.36,57.93,100.00,,iButen,02/09/2023,16:33:41.937,481951.2841
A,14.79,23.98,56.22,56.79,100.00,,iButen,02/09/2023,16:33:42.250,482263.8105
A,14.79,23.98,53.61,54.15,100.00,,iButen,02/09/2023,16:33:42.562,482575.3108
A,14.79,23.98,53.61,54.15,100.00,,iButen,02/09/2023,16:33:42.874,482887.4427
A,14.79,23.98,50.87,51.40,100.00,,iButen,02/09/2023,16:33:43.187,483201.4381
A,14.79,23.98,46.88,47.32,100.00,,iButen,02/09/2023,16:33:43.500,483514.0137
A,14.79,23.98,49.89,50.39,100.00,,iButen,02/09/2023,16:33:43.812,483826.5548
A,14.79,23.98,51.74,52.24,100.00,,iButen,02/09/2023,16:33:44.125,484138.2105
A,14.79,23.98,53.11,53.64,100.00,,iButen,02/09/2023,16:33:44.437,484451.4024
A,14.79,23.98,52.02,52.52,100.00,,iButen,02/09/2023,16:33:44.750,484763.6719
A,14.79,23.98,50.39,50.91,100.00,,iButen,02/09/2023,16:33:45.062,485078.2934
A,14.79,23.98,50.39,50.91,100.00,,iButen,02/09/2023,16:33:45.375,485388.9277
A,14.79,23.98,49.55,50.05,100.00,,iButen,02/09/2023,16:33:45.688,485700.7564
A,14.79,23.98,54.40,54.94,100.00,,iButen,02/09/2023,16:33:46.000,486014.3723
A,14.79,23.98,53.14,53.67,100.00,,iButen,02/09/2023,16:33:46.313,486327.2253
A,14.79,23.98,54.37,54.91,100.00,,iButen,02/09/2023,16:33:46.626,486638.6036
A,14.79,23.98,54.00,54.53,100.00,,iButen,02/09/2023,16:33:46.938,486952.2462
A,14.79,23.98,54.00,54.53,100.00,,iButen,02/09/2023,16:33:47.251,487264.7804
A,14.79,23.98,52.24,52.78,100.00,,iButen,02/09/2023,16:33:47.563,487578.1106
A,14.79,23.98,48.98,49.48,100.00,,iButen,02/09/2023,16:33:47.876,487888.7963
A,14.79,23.98,54.16,54.70,100.00,,iButen,02/09/2023,16:33:48.188,488202.4227
A,14.79,23.98,54.95,55.51,100.00,,iButen,02/09/2023,16:33:48.501,488514.9467
A,14.79,23.98,53.12,53.63,100.00,,iButen,02/09/2023,16:33:48.813,488827.5082
A,14.79,23.98,53.73,54.26,100.00,,iButen,02/09/2023,16:33:49.126,489140.3315
A,14.79,23.98,53.19,53.68,100.00,,iButen,02/09/2023,16:33:49.439,489452.7584
A,14.79,23.98,53.87,54.44,100.00,,iButen,02/09/2023,16:33:49.751,489765.4269
A,14.79,23.98,53.87,54.44,100.00,,iButen,02/09/2023,16:33:50.064,490077.6177
A,14.79,23.98,46.68,47.20,100.00,,iButen,02/09/2023,16:33:50.376,490392.0418
A,14.79,23.98,50.43,50.91,100.00,,iButen,02/09/2023,16:33:50.689,490702.7945
A,14.79,23.98,52.52,53.07,100.00,,iButen,02/09/2023,16:33:51.002,491015.9435
A,14.79,23.98,52.77,53.28,100.00,,iButen,02/09/2023,16:33:51.314,491328.5026
A,14.79,23.98,50.39,50.89,100.00,,iButen,02/09/2023,16:33:51.627,491640.2027
A,14.79,23.98,49.67,50.16,100.00,,iButen,02/09/2023,16:33:51.939,491951.9223
A,14.79,23.98,50.43,50.95,100.00,,iButen,02/09/2023,16:33:52.252,492264.452
A,14.79,23.98,50.43,50.95,100.00,,iButen,02/09/2023,16:33:52.564,492577.5631
A,14.79,23.98,48.46,49.00,100.00,,iButen,02/09/2023,16:33:52.877,492891.572
A,14.79,23.98,52.20,52.71,100.00,,iButen,02/09/2023,16:33:53.190,493203.7487
A,14.79,23.98,53.98,54.53,100.00,,iButen,02/09/2023,16:33:53.502,493516.0674
A,14.79,23.98,52.72,53.25,100.00,,iButen,02/09/2023,16:33:53.815,493828.7507
A,14.79,23.98,53.74,54.28,100.00,,iButen,02/09/2023,16:33:54.127,494140.531
A,14.79,23.98,52.97,53.50,100.00,,iButen,02/09/2023,16:33:54.440,494453.6171
A,14.79,23.98,51.56,52.12,100.00,,iButen,02/09/2023,16:33:54.752,494766.3791
A,14.79,23.98,50.29,50.77,100.00,,iButen,02/09/2023,16:33:55.065,495077.6859
A,14.79,23.98,50.29,50.77,100.00,,iButen,02/09/2023,16:33:55.377,495390.1735
A,14.79,23.98,52.48,53.01,100.00,,iButen,02/09/2023,16:33:55.690,495703.3976
A,14.79,23.98,55.04,55.61,100.00,,iButen,02/09/2023,16:33:56.002,496016.3293
A,14.79,23.98,54.20,54.75,100.00,,iButen,02/09/2023,16:33:56.315,496328.4527
A,14.79,23.98,54.33,54.87,100.00,,iButen,02/09/2023,16:33:56.627,496640.5909
A,14.79,23.98,54.30,54.86,100.00,,iButen,02/09/2023,16:33:56.940,496953.9836
A,14.79,23.98,54.21,54.74,100.00,,iButen,02/09/2023,16:33:57.252,497266.6037
A,14.79,23.98,53.65,54.18,100.00,,iButen,02/09/2023,16:33:57.565,497579.6772
A,14.79,23.98,51.10,51.54,100.00,,iButen,02/09/2023,16:33:57.878,497890.5546
A,14.79,23.98,51.10,51.54,100.00,,iButen,02/09/2023,16:33:58.190,498204.2252
A,14.79,23.98,50.39,50.90,100.00,,iButen,02/09/2023,16:33:58.503,498516.7198
A,14.79,23.98,49.92,50.41,100.00,,iButen,02/09/2023,16:33:58.815,498829.3345
A,14.79,23.98,52.22,52.73,100.00,,iButen,02/09/2023,16:33:59.128,499141.1908
A,14.79,23.98,48.21,48.64,100.00,,iButen,02/09/2023,16:33:59.440,499454.1595
A,14.79,23.98,46.52,46.97,100.00,,iButen,02/09/2023,16:33:59.753,499767.0816
A,14.79,23.98,47.66,48.14,100.00,,iButen,02/09/2023,16:34:00.066,500079.9286
A,14.79,23.98,47.20,47.68,100.00,,iButen,02/09/2023,16:34:00.378,500390.5845
A,14.79,23.98,47.20,47.68,100.00,,iButen,02/09/2023,16:34:00.691,500704.0066
A,14.79,23.98,45.26,45.72,100.00,,iButen,02/09/2023,16:34:01.003,501017.274
A,14.79,23.98,48.84,49.33,100.00,,iButen,02/09/2023,16:34:01.315,501329.5432
A,14.79,23.98,51.11,51.60,100.00,,iButen,02/09/2023,16:34:01.628,501641.4614
A,14.79,23.98,52.85,53.39,100.00,,iButen,02/09/2023,16:34:01.941,501954.635
A,14.79,23.98,50.04,50.55,100.00,,iButen,02/09/2023,16:34:02.254,502267.7145
A,14.79,23.98,46.20,46.66,100.00,,iButen,02/09/2023,16:34:02.566,502580.3383
A,14.79,23.98,46.20,46.66,100.00,,iButen,02/09/2023,16:34:02.879,502893.3842
A,14.79,23.98,49.98,50.46,100.00,,iButen,02/09/2023,16:34:03.191,503205.3285
A,14.79,23.98,51.41,51.92,100.00,,iButen,02/09/2023,16:34:03.504,503517.4466
A,14.79,23.98,50.73,51.23,100.00,,iButen,02/09/2023,16:34:03.816,503830.2734
A,14.79,23.98,49.68,50.19,100.00,,iButen,02/09/2023,16:34:04.129,504142.1658
A,14.79,23.98,52.93,53.45,100.00,,iButen,02/09/2023,16:34:04.441,504455.4404
A,14.79,23.98,51.29,51.80,100.00,,iButen,02/09/2023,16:34:04.754,504768.0103
A,14.79,23.98,51.29,51.80,100.00,,iButen,02/09/2023,16:34:05.066,505078.9857
A,14.79,23.98,50.76,51.29,100.00,,iButen,02/09/2023,16:34:05.379,505393.6824
A,14.79,23.98,53.41,53.93,100.00,,iButen,02/09/2023,16:34:05.691,505704.5309
A,14.79,23.98,53.59,54.09,100.00,,iButen,02/09/2023,16:34:06.004,506018.063
A,14.79,23.98,54.32,54.86,100.00,,iButen,02/09/2023,16:34:06.316,506330.5999
A,14.79,23.98,54.62,55.13,100.00,,iButen,02/09/2023,16:34:06.629,506643.1636
A,14.79,23.98,50.01,50.50,100.00,,iButen,02/09/2023,16:34:06.942,506955.7164
A,14.79,23.98,46.96,47.36,100.00,,iButen,02/09/2023,16:34:07.254,507268.2533
A,14.79,23.98,46.96,47.36,100.00,,iButen,02/09/2023,16:34:07.566,507579.3611
A,14.79,23.98,49.30,49.81,100.00,,iButen,02/09/2023,16:34:07.879,507893.3217
A,14.79,23.98,53.93,54.49,100.00,,iButen,02/09/2023,16:34:08.192,508204.7249
A,14.79,23.98,52.16,52.66,100.00,,iButen,02/09/2023,16:34:08.504,508518.3997
A,14.79,23.98,48.91,49.39,100.00,,iButen,02/09/2023,16:34:08.817,508829.3732
A,14.79,23.98,49.75,50.25,100.00,,iButen,02/09/2023,16:34:09.129,509142.4819
A,14.79,23.98,54.74,55.27,100.00,,iButen,02/09/2023,16:34:09.442,509456.0762
A,14.79,23.98,47.46,47.89,100.00,,iButen,02/09/2023,16:34:09.754,509767.9974
A,14.79,23.98,47.46,47.89,100.00,,iButen,02/09/2023,16:34:10.067,510080.4532
A,14.79,23.98,48.86,49.34,100.00,,iButen,02/09/2023,16:34:10.379,510394.597
A,14.79,23.98,49.73,50.22,100.00,,iButen,02/09/2023,16:34:10.692,510705.6018
A,14.79,23.98,50.62,51.12,100.00,,iButen,02/09/2023,16:34:11.005,511018.7916
A,14.79,23.98,51.57,52.09,100.00,,iButen,02/09/2023,16:34:11.317,511330.1594
A,14.79,23.98,51.43,51.95,100.00,,iButen,02/09/2023,16:34:11.630,511643.0596
A,14.79,23.98,54.88,55.43,100.00,,iButen,02/09/2023,16:34:11.942,511956.2452
A,14.79,23.98,51.97,52.48,100.00,,iButen,02/09/2023,16:34:12.255,512268.9131
A,14.79,23.98,51.97,52.48,100.00,,iButen,02/09/2023,16:34:12.567,512580.0718
A,14.79,23.98,51.59,52.10,100.00,,iButen,02/09/2023,16:34:12.880,512894.6831
A,14.79,23.98,54.86,55.40,100.00,,iButen,02/09/2023,16:34:13.192,513206.641
A,14.79,23.98,52.76,53.29,100.00,,iButen,02/09/2023,16:34:13.505,513519.2993
A,14.79,23.98,55.25,55.82,100.00,,iButen,02/09/2023,16:34:13.818,513831.8876
A,14.79,23.98,54.23,54.75,100.00,,iButen,02/09/2023,16:34:14.130,514143.4801
A,14.79,23.98,51.93,52.45,100.00,,iButen,02/09/2023,16:34:14.443,514457.0638
A,14.79,23.98,43.93,44.38,100.00,,iButen,02/09/2023,16:34:14.755,514769.5641
A,14.79,23.98,43.93,44.38,100.00,,iButen,02/09/2023,16:34:15.068,515082.043
A,14.79,23.98,46.12,46.62,100.00,,iButen,02/09/2023,16:34:15.381,515395.2761
A,14.79,23.98,49.51,49.98,100.00,,iButen,02/09/2023,16:34:15.693,515707.286
A,14.79,23.98,52.43,52.91,100.00,,iButen,02/09/2023,16:34:16.006,516019.7048
A,14.79,23.98,51.91,52.39,100.00,,iButen,02/09/2023,16:34:16.318,516332.2179
A,14.79,23.98,48.31,48.77,100.00,,iButen,02/09/2023,16:34:16.631,516643.6143
A,14.79,23.98,50.94,51.44,100.00,,iButen,02/09/2023,16:34:16.943,516957.2944
A,14.79,23.98,47.41,47.94,100.00,,iButen,02/09/2023,16:34:17.256,517270.0867
A,14.79,23.98,54.51,55.04,100.00,,iButen,02/09/2023,16:34:17.569,517581.8623
A,14.79,23.98,54.51,55.04,100.00,,iButen,02/09/2023,16:34:17.881,517896.6641
A,14.79,23.98,54.73,55.28,100.00,,iButen,02/09/2023,16:34:18.194,518206.9036
A,14.79,23.98,53.46,53.98,100.00,,iButen,02/09/2023,16:34:18.507,518520.6481
A,14.79,23.98,55.28,55.82,100.00,,iButen,02/09/2023,16:34:18.819,518833.0892
A,14.79,23.98,55.33,55.87,100.00,,iButen,02/09/2023,16:34:19.132,519144.8007
A,14.79,23.98,50.75,51.27,100.00,,iButen,02/09/2023,16:34:19.444,519458.2011
A,14.79,23.98,52.81,53.37,100.00,,iButen,02/09/2023,16:34:19.757,519771.0325
A,14.79,23.98,54.49,55.06,100.00,,iButen,02/09/2023,16:34:20.069,520085.0657
A,14.79,23.98,54.49,55.06,100.00,,iButen,02/09/2023,16:34:20.382,520396.6703
A,14.79,23.98,55.15,55.67,100.00,,iButen,02/09/2023,16:34:20.695,520708.8902
A,14.79,23.98,56.19,56.74,100.00,,iButen,02/09/2023,16:34:21.007,521021.5298
A,14.79,23.98,57.98,58.52,100.00,,iButen,02/09/2023,16:34:21.320,521334.3311
A,14.79,23.98,53.33,53.77,100.00,,iButen,02/09/2023,16:34:21.633,521645.4901
A,14.79,23.98,52.40,52.92,100.00,,iButen,02/09/2023,16:34:21.945,521959.4074
A,14.79,23.98,54.12,54.67,100.00,,iButen,02/09/2023,16:34:22.258,522271.919
A,14.79,23.98,55.80,56.34,100.00,,iButen,02/09/2023,16:34:22.570,522584.6756
A,14.79,23.98,53.57,54.09,100.00,,iButen,02/09/2023,16:34:22.883,522897.6719
A,14.79,23.98,53.57,54.09,100.00,,iButen,02/09/2023,16:34:23.195,523209.5547
A,14.79,23.98,52.84,53.39,100.00,,iButen,02/09/2023,16:34:23.508,523522.5897
A,14.79,23.98,51.93,52.47,100.00,,iButen,02/09/2023,16:34:23.820,523835.1032
A,14.79,23.98,46.75,47.20,100.00,,iButen,02/09/2023,16:34:24.133,524145.8202
A,14.79,23.98,49.49,50.00,100.00,,iButen,02/09/2023,16:34:24.446,524459.6671
A,14.79,23.98,49.01,49.50,100.00,,iButen,02/09/2023,16:34:24.758,524772.1319
A,14.79,23.98,51.44,51.95,100.00,,iButen,02/09/2023,16:34:25.070,525085.4605
A,14.79,23.98,52.52,53.04,100.00,,iButen,02/09/2023,16:34:25.383,525397.6943
A,14.79,23.98,51.19,51.68,100.00,,iButen,02/09/2023,16:34:25.696,525708.7426
A,14.79,23.98,51.19,51.68,100.00,,iButen,02/09/2023,16:34:26.008,526020.7264
A,14.79,23.98,51.52,52.01,100.00,,iButen,02/09/2023,16:34:26.321,526334.8771
A,14.79,23.98,51.96,52.50,100.00,,iButen,02/09/2023,16:34:26.633,526645.866
A,14.79,23.98,57.19,57.71,100.00,,iButen,02/09/2023,16:34:26.946,526959.6847
A,14.79,23.98,58.03,58.60,100.00,,iButen,02/09/2023,16:34:27.258,527272.6477
A,14.79,23.98,53.52,54.03,100.00,,iButen,02/09/2023,16:34:27.571,527585.3976
A,14.79,23.98,54.88,55.43,100.00,,iButen,02/09/2023,16:34:27.883,527898.4573
A,14.79,23.98,53.16,53.68,100.00,,iButen,02/09/2023,16:34:28.196,528208.7752
A,14.79,23.98,53.16,53.68,100.00,,iButen,02/09/2023,16:34:28.508,528520.9633
A,14.79,23.98,52.04,52.56,100.00,,iButen,02/09/2023,16:34:28.821,528835.2667
A,14.79,23.98,48.86,49.35,100.00,,iButen,02/09/2023,16:34:29.134,529146.3361
A,14.79,23.98,51.26,51.77,100.00,,iButen,02/09/2023,16:34:29.446,529460.2134
A,14.79,23.98,52.35,52.86,100.00,,iButen,02/09/2023,16:34:29.758,529771.2744
A,14.79,23.98,54.20,54.73,100.00,,iButen,02/09/2023,16:34:30.071,530087.7294
A,14.79,23.98,54.01,54.57,100.00,,iButen,02/09/2023,16:34:30.384,530398.2507
A,14.79,23.98,54.01,54.57,100.00,,iButen,02/09/2023,16:34:30.696,530710.5593
A,14.79,23.98,53.98,54.52,100.00,,iButen,02/09/2023,16:34:31.009,531023.0289
A,14.79,23.98,55.22,55.81,100.00,,iButen,02/09/2023,16:34:31.321,531334.4231
A,14.79,23.98,52.75,53.29,100.00,,iButen,02/09/2023,16:34:31.634,531647.3812
A,14.79,23.98,50.13,50.59,100.00,,iButen,02/09/2023,16:34:31.947,531959.7394
A,14.79,23.98,49.51,50.02,100.00,,iButen,02/09/2023,16:34:32.259,532271.9118
A,14.79,23.98,49.51,50.02,100.00,,iButen,02/09/2023,16:34:32.572,532586.5745
A,14.79,23.98,53.89,54.42,100.00,,iButen,02/09/2023,16:34:32.884,532897.5147
A,14.79,23.98,56.62,57.18,100.00,,iButen,02/09/2023,16:34:33.197,533210.7758
A,14.79,23.98,55.81,56.36,100.00,,iButen,02/09/2023,16:34:33.509,533523.3406
A,14.79,23.98,53.42,53.89,100.00,,iButen,02/09/2023,16:34:33.822,533834.7033
A,14.79,23.98,52.66,53.18,100.00,,iButen,02/09/2023,16:34:34.134,534147.5689
A,14.79,23.98,57.12,57.69,100.00,,iButen,02/09/2023,16:34:34.447,534460.9351
A,14.79,23.98,55.57,56.12,100.00,,iButen,02/09/2023,16:34:34.759,534772.2064
A,14.79,23.98,55.57,56.12,100.00,,iButen,02/09/2023,16:34:35.072,535086.4668
A,14.79,23.98,56.39,56.94,100.00,,iButen,02/09/2023,16:34:35.384,535397.2868
A,14.79,23.98,56.51,57.06,100.00,,iButen,02/09/2023,16:34:35.697,535711.4778
A,14.79,23.98,56.03,56.59,100.00,,iButen,02/09/2023,16:34:36.010,536022.5758
A,14.79,23.98,50.51,51.02,100.00,,iButen,02/09/2023,16:34:36.322,536336.539
A,14.79,23.98,51.27,51.79,100.00,,iButen,02/09/2023,16:34:36.635,536647.9125
A,14.79,23.98,55.07,55.61,100.00,,iButen,02/09/2023,16:34:36.947,536959.9812
A,14.79,23.98,55.46,56.01,100.00,,iButen,02/09/2023,16:34:37.260,537272.925
A,14.79,23.98,56.28,56.84,100.00,,iButen,02/09/2023,16:34:37.573,537585.9985
A,14.79,23.98,56.45,56.98,100.00,,iButen,02/09/2023,16:34:37.885,537899.7836
A,14.79,23.98,56.45,56.98,100.00,,iButen,02/09/2023,16:34:38.197,538211.5339
A,14.79,23.98,53.94,54.48,100.00,,iButen,02/09/2023,16:34:38.510,538524.2709
A,14.79,23.99,53.94,54.47,100.00,,iButen,02/09/2023,16:34:38.823,538836.964
A,14.79,23.99,50.18,50.68,100.00,,iButen,02/09/2023,16:34:39.135,539148.2284
A,14.79,23.99,52.48,53.01,100.00,,iButen,02/09/2023,16:34:39.448,539461.8374
A,14.79,23.99,56.20,56.72,100.00,,iButen,02/09/2023,16:34:39.760,539773.3416
A,14.79,23.99,55.41,55.95,100.00,,iButen,02/09/2023,16:34:40.073,540088.6032
A,14.79,23.99,56.52,57.08,100.00,,iButen,02/09/2023,16:34:40.385,540400.1335
A,14.79,23.99,52.00,52.51,100.00,,iButen,02/09/2023,16:34:40.698,540711.0548
A,14.79,23.99,52.00,52.51,100.00,,iButen,02/09/2023,16:34:41.011,541024.8599
A,14.79,23.99,48.95,49.43,100.00,,iButen,02/09/2023,16:34:41.323,541335.7938
A,14.79,23.99,48.30,48.76,100.00,,iButen,02/09/2023,16:34:41.636,541648.6327
A,14.79,23.99,51.14,51.68,100.00,,iButen,02/09/2023,16:34:41.948,541962.4571
A,14.79,23.99,55.12,55.66,100.00,,iButen,02/09/2023,16:34:42.261,542274.8149
A,14.79,23.99,54.71,55.27,100.00,,iButen,02/09/2023,16:34:42.573,542588.1075
A,14.79,23.99,54.62,55.16,100.00,,iButen,02/09/2023,16:34:42.886,542899.246
A,14.79,23.99,55.30,55.83,100.00,,iButen,02/09/2023,16:34:43.199,543212.7393
A,14.79,23.99,52.02,52.53,100.00,,iButen,02/09/2023,16:34:43.511,543525.0887
A,14.79,23.99,52.02,52.53,100.00,,iButen,02/09/2023,16:34:43.824,543836.8664
A,14.79,23.99,49.95,50.45,100.00,,iButen,02/09/2023,16:34:44.136,544149.3973
A,14.79,23.99,48.31,48.81,100.00,,iButen,02/09/2023,16:34:44.449,544462.8818
A,14.79,23.99,49.84,50.33,100.00,,iButen,02/09/2023,16:34:44.761,544775.2117
A,14.79,23.99,51.29,51.82,100.00,,iButen,02/09/2023,16:34:45.074,545089.211
A,14.79,23.99,51.40,51.87,100.00,,iButen,02/09/2023,16:34:45.386,545400.5391
A,14.79,23.99,50.90,51.41,100.00,,iButen,02/09/2023,16:34:45.699,545712.8522
A,14.79,23.99,50.90,51.41,100.00,,iButen,02/09/2023,16:34:46.011,546023.9829
A,14.79,23.99,48.99,49.46,100.00,,iButen,02/09/2023,16:34:46.324,546338.1348
A,14.79,23.99,44.33,44.75,100.00,,iButen,02/09/2023,16:34:46.636,546649.6113
A,14.79,23.99,45.73,46.21,100.00,,iButen,02/09/2023,16:34:46.949,546963.1452
A,14.79,23.99,48.75,49.22,100.00,,iButen,02/09/2023,16:34:47.262,547275.1482
A,14.79,23.99,54.38,54.95,100.00,,iButen,02/09/2023,16:34:47.574,547587.3044
A,14.79,23.99,53.29,53.81,100.00,,iButen,02/09/2023,16:34:47.887,547900.8031
A,14.79,23.99,53.29,53.81,100.00,,iButen,02/09/2023,16:34:48.199,548211.6622
A,14.79,23.99,50.25,50.75,100.00,,iButen,02/09/2023,16:34:48.512,548525.723
A,14.79,23.99,53.13,53.64,100.00,,iButen,02/09/2023,16:34:48.824,548838.4685
A,14.79,23.99,54.27,54.78,100.00,,iButen,02/09/2023,16:34:49.137,549149.7314
A,14.79,23.99,52.31,52.80,100.00,,iButen,02/09/2023,16:34:49.449,549463.4437
A,14.79,23.99,53.03,53.54,100.00,,iButen,02/09/2023,16:34:49.762,549776.1489
A,14.79,23.99,54.05,54.57,100.00,,iButen,02/09/2023,16:34:50.074,550089.6689
A,14.79,23.99,52.20,52.69,100.00,,iButen,02/09/2023,16:34:50.387,550401.601
A,14.79,23.99,52.20,52.69,100.00,,iButen,02/09/2023,16:34:50.699,550711.9147
A,14.79,23.99,49.48,49.98,100.00,,iButen,02/09/2023,16:34:51.012,551026.1051
A,14.79,23.99,51.22,51.73,100.00,,iButen,02/09/2023,16:34:51.324,551338.1796
A,14.79,23.99,55.71,56.26,100.00,,iButen,02/09/2023,16:34:51.637,551650.2258
A,14.79,23.99,55.18,55.81,100.00,,iButen,02/09/2023,16:34:51.949,551963.4976
A,14.79,23.99,50.66,51.13,100.00,,iButen,02/09/2023,16:34:52.262,552276.2281
A,14.79,23.99,44.95,45.38,100.00,,iButen,02/09/2023,16:34:52.574,552587.1902
A,14.79,23.99,44.05,44.50,100.00,,iButen,02/09/2023,16:34:52.887,552899.8743
A,14.79,23.99,44.05,44.50,100.00,,iButen,02/09/2023,16:34:53.199,553212.4407
A,14.79,23.99,48.12,48.64,100.00,,iButen,02/09/2023,16:34:53.512,553526.3303
A,14.79,23.99,54.43,54.96,100.00,,iButen,02/09/2023,16:34:53.825,553839.0958
A,14.79,23.99,54.29,54.82,100.00,,iButen,02/09/2023,16:34:54.137,554151.4708
A,14.79,23.99,55.44,55.98,100.00,,iButen,02/09/2023,16:34:54.450,554463.7986
A,14.79,23.99,54.09,54.63,100.00,,iButen,02/09/2023,16:34:54.763,554776.6732
A,14.79,23.99,50.33,50.77,100.00,,iButen,02/09/2023,16:34:55.076,555091.6493
A,14.79,23.99,47.18,47.66,100.00,,iButen,02/09/2023,16:34:55.388,555402.3666
A,14.79,23.99,47.18,47.66,100.00,,iButen,02/09/2023,16:34:55.701,555715.3839
A,14.79,23.99,49.40,49.90,100.00,,iButen,02/09/2023,16:34:56.013,556027.6095
A,14.79,23.99,48.86,49.34,100.00,,iButen,02/09/2023,16:34:56.326,556340.1419
A,14.79,23.99,50.39,50.88,100.00,,iButen,02/09/2023,16:34:56.639,556651.9736
A,14.79,23.99,46.93,47.39,100.00,,iButen,02/09/2023,16:34:56.951,556963.9309
A,14.79,23.99,49.06,49.57,100.00,,iButen,02/09/2023,16:34:57.264,557278.0603
A,14.79,23.99,49.06,49.57,100.00,,iButen,02/09/2023,16:34:57.576,557590.5678
A,14.79,23.99,55.11,55.65,100.00,,iButen,02/09/2023,16:34:57.889,557905.4844
A,14.79,23.99,56.51,57.09,100.00,,iButen,02/09/2023,16:34:58.201,558214.8832
A,14.79,23.99,55.14,55.69,100.00,,iButen,02/09/2023,16:34:58.514,558528.1728
A,14.79,23.99,54.07,54.62,100.00,,iButen,02/09/2023,16:34:58.827,558840.7977
A,14.79,23.99,52.70,53.22,100.00,,iButen,02/09/2023,16:34:59.139,559152.0504
A,14.79,23.99,48.13,48.67,100.00,,iButen,02/09/2023,16:34:59.452,559464.843
A,14.79,23.99,52.25,52.76,100.00,,iButen,02/09/2023,16:34:59.764,559778.3591
A,14.79,23.99,51.12,51.64,100.00,,iButen,02/09/2023,16:35:00.077,560090.2732
A,14.79,23.99,51.12,51.64,100.00,,iButen,02/09/2023,16:35:00.389,560403.5459
A,14.79,23.99,47.23,47.66,100.00,,iButen,02/09/2023,16:35:00.702,560714.8455
A,14.79,23.99,46.94,47.41,100.00,,iButen,02/09/2023,16:35:01.014,561028.4512
A,14.79,23.99,46.46,46.95,100.00,,iButen,02/09/2023,16:35:01.327,561341.0133
A,14.79,23.99,50.11,50.60,100.00,,iButen,02/09/2023,16:35:01.639,561652.5139
A,14.79,23.99,48.27,48.75,100.00,,iButen,02/09/2023,16:35:01.952,561964.9129
A,14.79,23.99,51.57,52.05,100.00,,iButen,02/09/2023,16:35:02.264,562278.6339
A,14.79,23.99,50.70,51.17,100.00,,iButen,02/09/2023,16:35:02.577,562591.2595
A,14.79,23.99,50.70,51.17,100.00,,iButen,02/09/2023,16:35:02.890,562905.4189
A,14.79,23.99,49.88,50.35,100.00,,iButen,02/09/2023,16:35:03.202,563215.2296
A,14.79,23.99,50.98,51.52,100.00,,iButen,02/09/2023,16:35:03.515,563529.0075
A,14.79,23.99,51.74,52.25,100.00,,iButen,02/09/2023,16:35:03.828,563841.8908
A,14.79,23.99,47.48,47.96,100.00,,iButen,02/09/2023,16:35:04.140,564153.2406
